Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic,% Advanced/Proficient
2023,GATEWAY SHS,Biology,White (not Hispanic),11,112,20.5,47.3,22.3,9.8,67.9
2023,GATEWAY SHS,Biology,Black or African American (not Hispanic),11,67,7.5,25.4,40.3,26.9,32.8
2023,GATEWAY SHS,Biology,Asian (not Hispanic),11,12,16.7,41.7,25,16.7,58.3
2023,GATEWAY SHS,Biology,Multi-Racial (not Hispanic),11,16,12.5,12.5,56.3,18.8,25
2023,GATEWAY SHS,Biology,IEP,11,46,10.9,21.7,28.3,39.1,32.6
2023,GATEWAY SHS,Biology,Economically Disadvantaged,11,96,7.3,31.3,38.5,22.9,38.5
2023,GATEWAY SHS,Literature,All Students,11,216,7.9,50.9,27.8,13.4,58.8
2023,GATEWAY SHS,Literature,White (not Hispanic),11,110,10,58.2,21.8,10,68.2
2023,GATEWAY SHS,Literature,Black or African American (not Hispanic),11,67,3,37.3,40.3,19.4,40.3
2023,GATEWAY SHS,Literature,Asian (not Hispanic),11,12,8.3,58.3,16.7,16.7,66.7
2023,GATEWAY SHS,Literature,Multi-Racial (not Hispanic),11,17,11.8,47.1,29.4,11.8,58.8
2023,GATEWAY SHS,Literature,IEP,11,49,2,26.5,40.8,30.6,28.6
2023,GATEWAY SHS,Literature,Economically Disadvantaged,11,93,4.3,41.9,31.2,22.6,46.2
2023,HAMPTON HS,Algebra I,All Students,11,86,22.1,18.6,41.9,17.4,40.7
2023,HAMPTON HS,Algebra I,White (not Hispanic),11,75,21.3,17.3,42.7,18.7,38.7
2023,HAMPTON HS,Algebra I,IEP,11,17,0,5.9,41.2,52.9,5.9
2023,HAMPTON HS,Algebra I,Economically Disadvantaged,11,27,0,22.2,48.1,29.6,22.2
2023,HAMPTON HS,Biology,All Students,11,237,38,41.4,13.9,6.8,79.3
2023,HAMPTON HS,Biology,White (not Hispanic),11,216,37.5,42.1,13.4,6.9,79.6
2023,HAMPTON HS,Biology,IEP,11,18,11.1,11.1,27.8,50,22.2
2023,HAMPTON HS,Biology,Economically Disadvantaged,11,41,9.8,43.9,24.4,22,53.7
2023,HAMPTON HS,Literature,All Students,11,238,25.6,63.4,9.7,1.3,89.1
2023,HAMPTON HS,Literature,White (not Hispanic),11,216,25.5,63,10.2,1.4,88.4
2023,HAMPTON HS,Literature,IEP,11,18,5.6,16.7,61.1,16.7,22.2
2023,HAMPTON HS,Literature,Economically Disadvantaged,11,41,14.6,58.5,22,4.9,73.2
2023,HIGHLANDS SHS,Algebra I,All Students,11,107,5.6,19.6,58.9,15.9,25.2
2023,HIGHLANDS SHS,Algebra I,White (not Hispanic),11,83,7.2,19.3,60.2,13.3,26.5
2023,HIGHLANDS SHS,Algebra I,Black or African American (not Hispanic),11,13,0,23.1,46.2,30.8,23.1
2023,HIGHLANDS SHS,Algebra I,IEP,11,22,0,9.1,54.5,36.4,9.1
2023,HIGHLANDS SHS,Algebra I,Economically Disadvantaged,11,60,1.7,15,58.3,25,16.7
2023,HIGHLANDS SHS,Biology,All Students,11,135,6.7,37.8,32.6,23,44.4
2023,HIGHLANDS SHS,Biology,White (not Hispanic),11,111,8.1,39.6,33.3,18.9,47.7
2023,HIGHLANDS SHS,Biology,IEP,11,23,4.3,30.4,34.8,30.4,34.8
2023,HIGHLANDS SHS,Biology,Economically Disadvantaged,11,66,4.5,25.8,37.9,31.8,30.3
2023,HIGHLANDS SHS,Literature,All Students,11,137,7.3,59.1,25.5,8,66.4
2023,HIGHLANDS SHS,Literature,White (not Hispanic),11,113,8.8,59.3,25.7,6.2,68.1
2023,HIGHLANDS SHS,Literature,Black or African American (not Hispanic),11,11,0,45.5,27.3,27.3,45.5
2023,HIGHLANDS SHS,Literature,IEP,11,22,0,50,22.7,27.3,50
2023,HIGHLANDS SHS,Literature,Economically Disadvantaged,11,70,7.1,44.3,34.3,14.3,51.4
2023,KEYSTONE OAKS HS,Algebra I,All Students,11,127,3.9,48,37,11,52
2023,KEYSTONE OAKS HS,Algebra I,White (not Hispanic),11,95,5.3,50.5,34.7,9.5,55.8
2023,KEYSTONE OAKS HS,Algebra I,Multi-Racial (not Hispanic),11,15,0,53.3,26.7,20,53.3
2023,KEYSTONE OAKS HS,Algebra I,IEP,11,24,0,12.5,45.8,41.7,12.5
2023,KEYSTONE OAKS HS,Algebra I,Economically Disadvantaged,11,67,3,35.8,43.3,17.9,38.8
2023,KEYSTONE OAKS HS,Biology,All Students,11,158,10.1,46.2,38,5.7,56.3
2023,KEYSTONE OAKS HS,Biology,White (not Hispanic),11,121,12.4,45.5,38,4.1,57.9
2023,KEYSTONE OAKS HS,Biology,Multi-Racial (not Hispanic),11,16,0,50,37.5,12.5,50
2023,KEYSTONE OAKS HS,Biology,IEP,11,24,0,20.8,50,29.2,20.8
2023,KEYSTONE OAKS HS,Biology,Economically Disadvantaged,11,75,5.3,34.7,49.3,10.7,40
2023,KEYSTONE OAKS HS,Literature,All Students,11,157,8.3,68.2,18.5,5.1,76.4
2023,KEYSTONE OAKS HS,Literature,White (not Hispanic),11,122,9,69.7,18,3.3,78.7
2023,KEYSTONE OAKS HS,Literature,Multi-Racial (not Hispanic),11,14,7.1,57.1,21.4,14.3,64.3
2023,KEYSTONE OAKS HS,Literature,IEP,11,23,0,39.1,39.1,21.7,39.1
2023,KEYSTONE OAKS HS,Literature,Economically Disadvantaged,11,74,5.4,62.2,23,9.5,67.6
2023,MCKEESPORT AREA SHS,Algebra I,All Students,11,118,0,1.7,37.3,61,1.7
2023,MCKEESPORT AREA SHS,Algebra I,White (not Hispanic),11,39,0,5.1,53.8,41,5.1
2023,MCKEESPORT AREA SHS,Algebra I,Black or African American (not Hispanic),11,68,0,0,32.4,67.6,0
2023,MCKEESPORT AREA SHS,Algebra I,IEP,11,37,0,2.7,10.8,86.5,2.7
2023,MCKEESPORT AREA SHS,Algebra I,Economically Disadvantaged,11,76,0,0,32.9,67.1,0
2023,MCKEESPORT AREA SHS,Biology,All Students,11,165,11.5,15.8,27.3,45.5,27.3
2023,MCKEESPORT AREA SHS,Biology,White (not Hispanic),11,72,20.8,23.6,27.8,27.8,44.4
2023,MCKEESPORT AREA SHS,Biology,Black or African American (not Hispanic),11,79,3.8,11.4,25.3,59.5,15.2
2023,MCKEESPORT AREA SHS,Biology,Multi-Racial (not Hispanic),11,11,9.1,0,36.4,54.5,9.1
2023,MCKEESPORT AREA SHS,Biology,IEP,11,41,2.4,2.4,9.8,85.4,4.9
2023,MCKEESPORT AREA SHS,Biology,Economically Disadvantaged,11,97,4.1,13.4,25.8,56.7,17.5
2023,MCKEESPORT AREA SHS,Literature,All Students,11,178,8.4,29.2,37.1,25.3,37.6
2023,MCKEESPORT AREA SHS,Literature,White (not Hispanic),11,78,14.1,41,24.4,20.5,55.1
2023,MCKEESPORT AREA SHS,Literature,Black or African American (not Hispanic),11,87,4.6,18.4,47.1,29.9,23
2023,MCKEESPORT AREA SHS,Literature,Multi-Racial (not Hispanic),11,11,0,36.4,45.5,18.2,36.4
2023,MCKEESPORT AREA SHS,Literature,IEP,11,45,2.2,6.7,24.4,66.7,8.9
2023,MCKEESPORT AREA SHS,Literature,Economically Disadvantaged,11,109,2.8,22,43.1,32.1,24.8
2023,MONTOUR HS,Algebra I,All Students,11,115,36.5,14.8,28.7,20,51.3
2023,MONTOUR HS,Algebra I,White (not Hispanic),11,101,39.6,15.8,28.7,15.8,55.4
2023,MONTOUR HS,Algebra I,IEP,11,25,12,8,24,56,20
2023,MONTOUR HS,Algebra I,Economically Disadvantaged,11,34,26.5,8.8,38.2,26.5,35.3
2023,MONTOUR HS,Biology,All Students,11,150,21.3,26,32,20.7,47.3
2023,MONTOUR HS,Biology,White (not Hispanic),11,130,23.8,26.2,33.1,16.9,50
2023,MONTOUR HS,Biology,IEP,11,28,10.7,14.3,17.9,57.1,25
2023,MONTOUR HS,Biology,Economically Disadvantaged,11,46,21.7,21.7,28.3,28.3,43.5
2023,MONTOUR HS,Literature,All Students,11,194,11.3,61.9,21.1,5.7,73.2
2023,MONTOUR HS,Literature,White (not Hispanic),11,169,11.8,61.5,21.9,4.7,73.4
2023,MONTOUR HS,Literature,Black or African American (not Hispanic),11,11,9.1,63.6,27.3,0,72.7
2023,MONTOUR HS,Literature,IEP,11,27,0,37,40.7,22.2,37
2023,MONTOUR HS,Literature,Economically Disadvantaged,11,53,13.2,54.7,22.6,9.4,67.9
2023,MOON SHS,Algebra I,All Students,11,139,23.7,13.7,46.8,15.8,37.4
2023,MOON SHS,Algebra I,White (not Hispanic),11,96,25,17.7,43.8,13.5,42.7
2023,MOON SHS,Algebra I,Black or African American (not Hispanic),11,11,9.1,9.1,72.7,9.1,18.2
2023,MOON SHS,Algebra I,Hispanic (any race),11,16,12.5,0,56.3,31.3,12.5
2023,MOON SHS,Algebra I,Multi-Racial (not Hispanic),11,11,18.2,9.1,45.5,27.3,27.3
2023,MOON SHS,Algebra I,IEP,11,38,0,5.3,60.5,34.2,5.3
2023,MOON SHS,Algebra I,ELL,11,11,0,9.1,36.4,54.5,9.1
2023,MOON SHS,Algebra I,Economically Disadvantaged,11,50,4,14,56,26,18
2023,MOON SHS,Biology,All Students,11,321,25.5,40.5,24.3,9.7,66
2023,MOON SHS,Biology,White (not Hispanic),11,242,26.4,43.4,24,6.2,69.8
2023,MOON SHS,Biology,Black or African American (not Hispanic),11,14,0,50,35.7,14.3,50
2023,MOON SHS,Biology,Hispanic (any race),11,27,14.8,25.9,29.6,29.6,40.7
2023,MOON SHS,Biology,Asian (not Hispanic),11,15,40,40,13.3,6.7,80
2023,MOON SHS,Biology,Multi-Racial (not Hispanic),11,22,31.8,22.7,22.7,22.7,54.5
2023,MOON SHS,Biology,IEP,11,52,5.8,25,44.2,25,30.8
2023,MOON SHS,Biology,ELL,11,12,0,8.3,33.3,58.3,8.3
2023,MOON SHS,Biology,Economically Disadvantaged,11,80,8.8,30,40,21.3,38.8
2023,MOON SHS,Literature,All Students,11,321,16.2,64.2,13.7,5.9,80.4
2023,MOON SHS,Literature,White (not Hispanic),11,244,15.6,66.8,12.7,4.9,82.4
2023,MOON SHS,Literature,Black or African American (not Hispanic),11,13,0,84.6,7.7,7.7,84.6
2023,MOON SHS,Literature,Hispanic (any race),11,26,7.7,57.7,15.4,19.2,65.4
2023,MOON SHS,Literature,Asian (not Hispanic),11,15,40,40,20,0,80
2023,MOON SHS,Literature,Multi-Racial (not Hispanic),11,22,22.7,50,22.7,4.5,72.7
2023,MOON SHS,Literature,IEP,11,52,0,36.5,42.3,21.2,36.5
2023,MOON SHS,Literature,ELL,11,11,0,9.1,36.4,54.5,9.1
2023,MOON SHS,Literature,Economically Disadvantaged,11,78,10.3,53.8,21.8,14.1,64.1
2023,MT LEBANON SHS,Algebra I,All Students,11,44,34.1,20.5,25,20.5,54.5
2023,MT LEBANON SHS,Algebra I,White (not Hispanic),11,28,32.1,21.4,28.6,17.9,53.6
2023,MT LEBANON SHS,Algebra I,Asian (not Hispanic),11,11,45.5,27.3,9.1,18.2,72.7
2023,MT LEBANON SHS,Algebra I,IEP,11,15,6.7,6.7,40,46.7,13.3
2023,MT LEBANON SHS,Algebra I,Economically Disadvantaged,11,15,13.3,20,40,26.7,33.3
2023,MT LEBANON SHS,Biology,All Students,11,441,45.8,39,11.6,3.6,84.8
2023,MT LEBANON SHS,Biology,White (not Hispanic),11,384,45.3,40.9,11.2,2.6,86.2
2023,MT LEBANON SHS,Biology,Hispanic (any race),11,12,33.3,33.3,25,8.3,66.7
2023,MT LEBANON SHS,Biology,Asian (not Hispanic),11,24,58.3,16.7,8.3,16.7,75
2023,MT LEBANON SHS,Biology,Multi-Racial (not Hispanic),11,17,47.1,41.2,11.8,0,88.2
2023,MT LEBANON SHS,Biology,IEP,11,55,27.3,38.2,20,14.5,65.5
2023,MT LEBANON SHS,Biology,Economically Disadvantaged,11,56,32.1,30.4,25,12.5,62.5
2023,MT LEBANON SHS,Literature,All Students,11,440,26.8,69.3,3,0.9,96.1
2023,MT LEBANON SHS,Literature,White (not Hispanic),11,383,27.2,70.2,2.3,0.3,97.4
2023,MT LEBANON SHS,Literature,Hispanic (any race),11,11,36.4,54.5,9.1,0,90.9
2023,MT LEBANON SHS,Literature,Asian (not Hispanic),11,24,20.8,62.5,8.3,8.3,83.3
2023,MT LEBANON SHS,Literature,Multi-Racial (not Hispanic),11,18,22.2,72.2,5.6,0,94.4
2023,MT LEBANON SHS,Literature,IEP,11,56,12.5,69.6,14.3,3.6,82.1
2023,MT LEBANON SHS,Literature,Economically Disadvantaged,11,57,14,73.7,7,5.3,87.7
2023,NORTH ALLEGHENY HS,Algebra I,All Students,11,185,54.1,10.3,24.3,11.4,64.3
2023,NORTH ALLEGHENY HS,Algebra I,White (not Hispanic),11,89,36,6.7,42.7,14.6,42.7
2023,NORTH ALLEGHENY HS,Algebra I,Asian (not Hispanic),11,79,78.5,15.2,2.5,3.8,93.7
2023,NORTH ALLEGHENY HS,Algebra I,IEP,11,29,0,6.9,51.7,41.4,6.9
2023,NORTH ALLEGHENY HS,Algebra I,Economically Disadvantaged,11,25,12,16,40,32,28
2023,NORTH ALLEGHENY HS,Biology,All Students,11,641,43.8,34.3,17.9,3.9,78.2
2023,NORTH ALLEGHENY HS,Biology,White (not Hispanic),11,483,36.6,38.9,20.3,4.1,75.6
2023,NORTH ALLEGHENY HS,Biology,Hispanic (any race),11,14,50,14.3,35.7,0,64.3
2023,NORTH ALLEGHENY HS,Biology,Asian (not Hispanic),11,121,71.9,20.7,5.8,1.7,92.6
2023,NORTH ALLEGHENY HS,Biology,Multi-Racial (not Hispanic),11,13,46.2,15.4,30.8,7.7,61.5
2023,NORTH ALLEGHENY HS,Biology,IEP,11,61,13.1,26.2,41,19.7,39.3
2023,NORTH ALLEGHENY HS,Biology,Economically Disadvantaged,11,64,23.4,32.8,34.4,9.4,56.3
2023,NORTH ALLEGHENY HS,Literature,All Students,11,639,26.4,66.5,6.1,0.9,93
2023,NORTH ALLEGHENY HS,Literature,White (not Hispanic),11,484,21.7,70.7,6.6,1,92.4
2023,NORTH ALLEGHENY HS,Literature,Hispanic (any race),11,14,42.9,42.9,7.1,7.1,85.7
2023,NORTH ALLEGHENY HS,Literature,Asian (not Hispanic),11,120,43.3,54.2,2.5,0,97.5
2023,NORTH ALLEGHENY HS,Literature,Multi-Racial (not Hispanic),11,11,27.3,63.6,9.1,0,90.9
2023,NORTH ALLEGHENY HS,Literature,IEP,11,61,8.2,60.7,24.6,6.6,68.9
2023,NORTH ALLEGHENY HS,Literature,Economically Disadvantaged,11,63,19,68.3,9.5,3.2,87.3
2023,NORTH HILLS SHS,Algebra I,All Students,11,223,17.5,21.5,47.1,13.9,39
2023,NORTH HILLS SHS,Algebra I,White (not Hispanic),11,183,18,24,46.4,11.5,42.1
2023,NORTH HILLS SHS,Algebra I,Black or African American (not Hispanic),11,14,7.1,7.1,50,35.7,14.3
2023,NORTH HILLS SHS,Algebra I,Multi-Racial (not Hispanic),11,14,14.3,14.3,64.3,7.1,28.6
2023,NORTH HILLS SHS,Algebra I,IEP,11,41,7.3,7.3,51.2,34.1,14.6
2023,NORTH HILLS SHS,Algebra I,Economically Disadvantaged,11,66,16.7,12.1,54.5,16.7,28.8
2023,NORTH HILLS SHS,Biology,All Students,11,294,21.4,27.9,32.7,18,49.3
2023,NORTH HILLS SHS,Biology,White (not Hispanic),11,245,22.4,28.2,34.7,14.7,50.6
2023,NORTH HILLS SHS,Biology,Black or African American (not Hispanic),11,16,12.5,18.8,25,43.8,31.3
2023,NORTH HILLS SHS,Biology,Multi-Racial (not Hispanic),11,19,15.8,42.1,26.3,15.8,57.9
2023,NORTH HILLS SHS,Biology,IEP,11,43,7,4.7,41.9,46.5,11.6
2023,NORTH HILLS SHS,Biology,Economically Disadvantaged,11,79,10.1,29.1,34.2,26.6,39.2
2023,NORTH HILLS SHS,Literature,All Students,11,295,20,59.7,15.6,4.7,79.7
2023,NORTH HILLS SHS,Literature,White (not Hispanic),11,249,21.3,60.6,14.5,3.6,81.9
2023,NORTH HILLS SHS,Literature,Black or African American (not Hispanic),11,14,7.1,50,14.3,28.6,57.1
2023,NORTH HILLS SHS,Literature,Multi-Racial (not Hispanic),11,20,10,65,25,0,75
2023,NORTH HILLS SHS,Literature,IEP,11,44,2.3,31.8,40.9,25,34.1
2023,NORTH HILLS SHS,Literature,Economically Disadvantaged,11,81,13.6,53.1,22.2,11.1,66.7
2023,NORTHGATE MSHS,Algebra I,All Students,11,38,0,7.9,44.7,47.4,7.9
2023,NORTHGATE MSHS,Algebra I,White (not Hispanic),11,19,0,15.8,47.4,36.8,15.8
2023,NORTHGATE MSHS,Algebra I,IEP,11,15,0,0,33.3,66.7,0
2023,NORTHGATE MSHS,Algebra I,Economically Disadvantaged,11,38,0,7.9,44.7,47.4,7.9
2023,NORTHGATE MSHS,Biology,All Students,11,56,10.7,28.6,25,35.7,39.3
2023,NORTHGATE MSHS,Biology,White (not Hispanic),11,36,16.7,38.9,25,19.4,55.6
2023,NORTHGATE MSHS,Biology,IEP,11,15,0,6.7,26.7,66.7,6.7
2023,NORTHGATE MSHS,Biology,Economically Disadvantaged,11,56,10.7,28.6,25,35.7,39.3
2023,NORTHGATE MSHS,Literature,All Students,11,57,5.3,45.6,35.1,14,50.9
2023,NORTHGATE MSHS,Literature,White (not Hispanic),11,36,8.3,58.3,22.2,11.1,66.7
2023,NORTHGATE MSHS,Literature,IEP,11,16,0,18.8,37.5,43.8,18.8
2023,NORTHGATE MSHS,Literature,Economically Disadvantaged,11,57,5.3,45.6,35.1,14,50.9
2023,PASSPORT ACADEMY CS,Biology,All Students,11,11,0,0,18.2,81.8,0
2023,PASSPORT ACADEMY CS,Biology,Black or African American (not Hispanic),11,11,0,0,18.2,81.8,0
2023,PASSPORT ACADEMY CS,Literature,All Students,11,11,0,18.2,18.2,63.6,18.2
2023,PENN HILLS SHS,Algebra I,All Students,11,82,4.9,19.5,48.8,26.8,24.4
2023,PENN HILLS SHS,Algebra I,White (not Hispanic),11,26,15.4,34.6,46.2,3.8,50
2023,PENN HILLS SHS,Algebra I,Black or African American (not Hispanic),11,51,0,9.8,51,39.2,9.8
2023,PENN HILLS SHS,Algebra I,Economically Disadvantaged,11,52,0,19.2,51.9,28.8,19.2
2023,PENN HILLS SHS,Biology,All Students,11,217,5.1,21.2,32.3,41.5,26.3
2023,PENN HILLS SHS,Biology,White (not Hispanic),11,56,14.3,39.3,19.6,26.8,53.6
2023,PENN HILLS SHS,Biology,Black or African American (not Hispanic),11,149,2,13.4,36.9,47.7,15.4
2023,PENN HILLS SHS,Biology,IEP,11,44,0,6.8,15.9,77.3,6.8
2023,PENN HILLS SHS,Biology,Economically Disadvantaged,11,156,2.6,19.2,32.1,46.2,21.8
2023,PENN HILLS SHS,Literature,All Students,11,236,3.8,31.8,36.9,27.5,35.6
2023,PENN HILLS SHS,Literature,White (not Hispanic),11,58,6.9,44.8,29.3,19,51.7
2023,PENN HILLS SHS,Literature,Black or African American (not Hispanic),11,164,3,26.8,40.2,29.9,29.9
2023,PENN HILLS SHS,Literature,IEP,11,46,0,6.5,32.6,60.9,6.5
2023,PENN HILLS SHS,Literature,Economically Disadvantaged,11,166,2.4,25.9,41,30.7,28.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,All Students,11,71,2.8,8.5,50.7,38,11.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,White (not Hispanic),11,43,4.7,7,55.8,32.6,11.6
2023,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Black or African American (not Hispanic),11,12,0,8.3,50,41.7,8.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Hispanic (any race),11,12,0,8.3,33.3,58.3,8.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,IEP,11,20,5,0,30,65,5
2023,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Economically Disadvantaged,11,37,2.7,8.1,43.2,45.9,10.8
2023,PENNSYLVANIA DISTANCE LEARNING CS,Biology,All Students,11,79,7.6,19,41.8,31.6,26.6
2023,PENNSYLVANIA DISTANCE LEARNING CS,Biology,White (not Hispanic),11,48,12.5,18.8,39.6,29.2,31.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Biology,Black or African American (not Hispanic),11,14,0,28.6,42.9,28.6,28.6
2023,PENNSYLVANIA DISTANCE LEARNING CS,Biology,Hispanic (any race),11,14,0,14.3,50,35.7,14.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Biology,IEP,11,22,4.5,13.6,22.7,59.1,18.2
2023,PENNSYLVANIA DISTANCE LEARNING CS,Biology,Economically Disadvantaged,11,39,2.6,28.2,33.3,35.9,30.8
2023,PENNSYLVANIA DISTANCE LEARNING CS,Literature,All Students,11,83,0,53,34.9,12,53
2023,PENNSYLVANIA DISTANCE LEARNING CS,Literature,White (not Hispanic),11,50,0,50,38,12,50
2023,PENNSYLVANIA DISTANCE LEARNING CS,Literature,Black or African American (not Hispanic),11,14,0,64.3,21.4,14.3,64.3
2023,PENNSYLVANIA DISTANCE LEARNING CS,Literature,Hispanic (any race),11,15,0,60,33.3,6.7,60
2023,PENNSYLVANIA DISTANCE LEARNING CS,Literature,IEP,11,25,0,28,36,36,28
2023,PENNSYLVANIA DISTANCE LEARNING CS,Literature,Economically Disadvantaged,11,44,0,45.5,36.4,18.2,45.5
2023,PINE-RICHLAND HS,Algebra I,All Students,11,131,57.3,17.6,21.4,3.8,74.8
2023,PINE-RICHLAND HS,Algebra I,White (not Hispanic),11,106,57.5,19.8,19.8,2.8,77.4
2023,PINE-RICHLAND HS,Algebra I,Asian (not Hispanic),11,13,84.6,7.7,7.7,0,92.3
2023,PINE-RICHLAND HS,Algebra I,IEP,11,25,4,16,68,12,20
2023,PINE-RICHLAND HS,Algebra I,Economically Disadvantaged,11,19,5.3,26.3,47.4,21.1,31.6
2023,PINE-RICHLAND HS,Biology,All Students,11,321,38.6,44.2,15,2.2,82.9
2023,PINE-RICHLAND HS,Biology,White (not Hispanic),11,281,38.1,45.6,14.6,1.8,83.6
2023,PINE-RICHLAND HS,Biology,Asian (not Hispanic),11,18,72.2,27.8,0,0,100
2023,PINE-RICHLAND HS,Biology,IEP,11,36,19.4,22.2,47.2,11.1,41.7
2023,PINE-RICHLAND HS,Biology,Economically Disadvantaged,11,30,20,40,26.7,13.3,60
2023,PINE-RICHLAND HS,Literature,All Students,11,323,27.9,66.3,5,0.9,94.1
2023,PINE-RICHLAND HS,Literature,White (not Hispanic),11,282,26.6,68.1,4.6,0.7,94.7
2023,PINE-RICHLAND HS,Literature,Asian (not Hispanic),11,18,66.7,33.3,0,0,100
2023,PINE-RICHLAND HS,Literature,IEP,11,37,5.4,59.5,29.7,5.4,64.9
2023,PINE-RICHLAND HS,Literature,Economically Disadvantaged,11,32,6.3,75,9.4,9.4,81.3
2023,ACADEMY AT WESTINGHOUSE,Algebra I,All Students,11,68,0,5.9,41.2,52.9,5.9
2023,ACADEMY AT WESTINGHOUSE,Algebra I,Black or African American (not Hispanic),11,65,0,4.6,41.5,53.8,4.6
2023,ACADEMY AT WESTINGHOUSE,Algebra I,IEP,11,21,0,0,19,81,0
2023,ACADEMY AT WESTINGHOUSE,Algebra I,Economically Disadvantaged,11,63,0,6.3,41.3,52.4,6.3
2023,ACADEMY AT WESTINGHOUSE,Biology,All Students,11,73,0,4.1,31.5,64.4,4.1
2023,ACADEMY AT WESTINGHOUSE,Biology,Black or African American (not Hispanic),11,69,0,2.9,31.9,65.2,2.9
2023,ACADEMY AT WESTINGHOUSE,Biology,IEP,11,25,0,0,20,80,0
2023,ACADEMY AT WESTINGHOUSE,Biology,Economically Disadvantaged,11,68,0,4.4,32.4,63.2,4.4
2023,ACADEMY AT WESTINGHOUSE,Literature,All Students,11,73,0,28.8,43.8,27.4,28.8
2023,ACADEMY AT WESTINGHOUSE,Literature,Black or African American (not Hispanic),11,69,0,27.5,46.4,26.1,27.5
2023,ACADEMY AT WESTINGHOUSE,Literature,IEP,11,24,0,4.2,45.8,50,4.2
2023,ACADEMY AT WESTINGHOUSE,Literature,Economically Disadvantaged,11,67,0,31.3,41.8,26.9,31.3
2023,PITTSBURGH ALLDERDICE HS,Algebra I,All Students,11,157,21,25.5,36.3,17.2,46.5
2023,PITTSBURGH ALLDERDICE HS,Algebra I,White (not Hispanic),11,85,27.1,32.9,31.8,8.2,60
2023,PITTSBURGH ALLDERDICE HS,Algebra I,Black or African American (not Hispanic),11,43,4.7,9.3,46.5,39.5,14
2023,PITTSBURGH ALLDERDICE HS,Algebra I,Hispanic (any race),11,11,0,27.3,54.5,18.2,27.3
2023,PITTSBURGH ALLDERDICE HS,Algebra I,Multi-Racial (not Hispanic),11,11,45.5,27.3,27.3,0,72.7
2023,PITTSBURGH ALLDERDICE HS,Algebra I,IEP,11,19,0,5.3,26.3,68.4,5.3
2023,PITTSBURGH ALLDERDICE HS,Algebra I,Economically Disadvantaged,11,60,1.7,18.3,45,35,20
2023,PITTSBURGH ALLDERDICE HS,Biology,All Students,11,238,11.8,32.8,35.3,20.2,44.5
2023,PITTSBURGH ALLDERDICE HS,Biology,White (not Hispanic),11,127,13.4,44.9,33.1,8.7,58.3
2023,PITTSBURGH ALLDERDICE HS,Biology,Black or African American (not Hispanic),11,65,1.5,10.8,44.6,43.1,12.3
2023,PITTSBURGH ALLDERDICE HS,Biology,Hispanic (any race),11,18,0,38.9,44.4,16.7,38.9
2023,PITTSBURGH ALLDERDICE HS,Biology,Asian (not Hispanic),11,11,27.3,36.4,18.2,18.2,63.6
2023,PITTSBURGH ALLDERDICE HS,Biology,Multi-Racial (not Hispanic),11,14,42.9,7.1,21.4,28.6,50
2023,PITTSBURGH ALLDERDICE HS,Biology,IEP,11,23,0,8.7,39.1,52.2,8.7
2023,PITTSBURGH ALLDERDICE HS,Biology,ELL,11,11,0,0,54.5,45.5,0
2023,PITTSBURGH ALLDERDICE HS,Biology,Economically Disadvantaged,11,89,2.2,18,39.3,40.4,20.2
2023,PITTSBURGH ALLDERDICE HS,Literature,All Students,11,260,6.9,60.4,24.6,8.1,67.3
2023,PITTSBURGH ALLDERDICE HS,Literature,White (not Hispanic),11,134,9.7,67.9,20.1,2.2,77.6
2023,PITTSBURGH ALLDERDICE HS,Literature,Black or African American (not Hispanic),11,78,0,44.9,41,14.1,44.9
2023,PITTSBURGH ALLDERDICE HS,Literature,Hispanic (any race),11,19,5.3,63.2,10.5,21.1,68.4
2023,PITTSBURGH ALLDERDICE HS,Literature,Asian (not Hispanic),11,11,0,81.8,0,18.2,81.8
2023,PITTSBURGH ALLDERDICE HS,Literature,Multi-Racial (not Hispanic),11,14,28.6,50,14.3,7.1,78.6
2023,PITTSBURGH ALLDERDICE HS,Literature,IEP,11,25,0,24,40,36,24
2023,PITTSBURGH ALLDERDICE HS,Literature,ELL,11,13,0,15.4,30.8,53.8,15.4
2023,PITTSBURGH ALLDERDICE HS,Literature,Economically Disadvantaged,11,106,0.9,46.2,37.7,15.1,47.2
2023,PITTSBURGH BRASHEAR HS,Algebra I,All Students,11,152,0,4.6,51.3,44.1,4.6
2023,PITTSBURGH BRASHEAR HS,Algebra I,White (not Hispanic),11,35,0,8.6,74.3,17.1,8.6
2023,PITTSBURGH BRASHEAR HS,Algebra I,Black or African American (not Hispanic),11,82,0,3.7,42.7,53.7,3.7
2023,PITTSBURGH BRASHEAR HS,Algebra I,Hispanic (any race),11,15,0,6.7,40,53.3,6.7
2023,PITTSBURGH BRASHEAR HS,Algebra I,Multi-Racial (not Hispanic),11,12,0,0,66.7,33.3,0
